FEWSNET_admin_code,n,f1_pooled,f1_partitioned,f1_diff,precision_pooled,precision_partitioned,recall_pooled,recall_partitioned,pct_err_all_pooled,pct_err_all_partitioned,pct_err_class1_pooled,pct_err_class1_partitioned
223,10,0.2222222222222222,0.36363636363636365,0.14141414141414144,0.3333333333333333,0.4,0.16666666666666666,0.3333333333333333,0.7,0.7,0.8333333333333334,0.6666666666666666
224,10,0.4444444444444444,0.5,0.05555555555555558,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.6,0.6666666666666666,0.5
225,10,0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.6,0.8,0.75,1.0
226,10,0.2857142857142857,0.0,-0.2857142857142857,0.25,0.0,0.3333333333333333,0.0,0.5,0.6,0.6666666666666666,1.0
227,10,0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.6,0.9,0.75,1.0
228,10,0.4444444444444444,0.4,-0.0444444444444444,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.6,0.6666666666666666,0.6666666666666666
229,10,0.4444444444444444,0.5,0.05555555555555558,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.6,0.6666666666666666,0.5
230,10,0.2857142857142857,0.0,-0.2857142857142857,0.3333333333333333,0.0,0.25,0.0,0.5,0.8,0.75,1.0
231,10,0.4444444444444444,0.5454545454545454,0.101010101010101,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
232,10,0.4444444444444444,0.36363636363636365,-0.08080808080808077,0.6666666666666666,0.4,0.3333333333333333,0.3333333333333333,0.5,0.7,0.6666666666666666,0.6666666666666666
233,10,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4,0.6,0.6666666666666666,1.0
234,10,0.4,0.36363636363636365,-0.036363636363636376,0.4,0.3333333333333333,0.4,0.4,0.6,0.7,0.6,0.6
235,10,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4,0.7,0.6666666666666666,1.0
236,10,0.25,0.4444444444444444,0.19444444444444442,0.25,0.4,0.25,0.5,0.6,0.5,0.75,0.5
237,10,0.25,0.2857142857142857,0.0357142857142857,0.25,0.3333333333333333,0.25,0.25,0.6,0.5,0.75,0.75
238,10,0.3333333333333333,0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.4,0.6,0.6666666666666666,1.0
239,10,0.25,0.0,-0.25,0.25,0.0,0.25,0.0,0.6,0.9,0.75,1.0
240,10,0.2857142857142857,0.25,-0.0357142857142857,0.3333333333333333,0.25,0.25,0.25,0.5,0.6,0.75,0.75
241,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,1.0
242,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,1.0
243,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,1.0
244,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,1.0,1.0
245,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,1.0,1.0
246,10,0.2222222222222222,0.4,0.1777777777777778,0.25,0.4,0.2,0.4,0.7,0.6,0.8,0.6
247,10,0.36363636363636365,0.4444444444444444,0.08080808080808077,0.3333333333333333,0.5,0.4,0.4,0.7,0.5,0.6,0.6
248,10,0.5,0.25,-0.25,0.42857142857142855,0.3333333333333333,0.6,0.2,0.6,0.6,0.4,0.8
249,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,1.0,1.0
250,10,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.25,0.5,0.5,0.3,0.75,0.5
251,10,0.0,0.4444444444444444,0.4444444444444444,0.0,0.4,0.0,0.5,0.7,0.5,1.0,0.5
252,10,0.2222222222222222,0.4,0.1777777777777778,0.25,0.4,0.2,0.4,0.7,0.6,0.8,0.6
253,10,0.2222222222222222,0.4,0.1777777777777778,0.25,0.4,0.2,0.4,0.7,0.6,0.8,0.6
254,10,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.25,0.5,0.2,0.4,0.7,0.5,0.8,0.6
255,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,1.0,1.0
256,10,0.25,0.4444444444444444,0.19444444444444442,0.3333333333333333,0.5,0.2,0.4,0.6,0.5,0.8,0.6
257,10,0.4,0.4444444444444444,0.0444444444444444,0.4,0.5,0.4,0.4,0.6,0.5,0.6,0.6
258,10,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2,0.0,0.25,0.7,0.7,1.0,0.75
259,10,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.7,0.4,1.0,0.5
260,10,0.5454545454545455,0.36363636363636365,-0.18181818181818188,1.0,0.6666666666666666,0.375,0.25,0.5,0.7,0.625,0.75
261,10,0.6666666666666666,0.36363636363636365,-0.303030303030303,1.0,0.6666666666666666,0.5,0.25,0.4,0.7,0.5,0.75
262,10,0.4,0.6153846153846154,0.2153846153846154,1.0,0.8,0.25,0.5,0.6,0.5,0.75,0.5
263,10,0.36363636363636365,0.7142857142857143,0.35064935064935066,0.6666666666666666,0.8333333333333334,0.25,0.625,0.7,0.4,0.75,0.375
264,10,0.8888888888888888,0.6666666666666666,-0.2222222222222222,1.0,0.5714285714285714,0.8,0.8,0.1,0.4,0.2,0.2
265,10,0.46153846153846156,0.5714285714285714,0.10989010989010983,0.6,0.6666666666666666,0.375,0.5,0.7,0.6,0.625,0.5
266,10,0.36363636363636365,0.36363636363636365,0.0,0.6666666666666666,0.6666666666666666,0.25,0.25,0.7,0.7,0.75,0.75
267,10,0.5714285714285714,0.4444444444444444,-0.12698412698412698,0.4444444444444444,0.5,0.8,0.4,0.6,0.5,0.2,0.6
268,10,0.5,0.7142857142857143,0.2142857142857143,0.6,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6,0.4,0.5714285714285714,0.2857142857142857
269,10,0.8235294117647058,0.8235294117647058,0.0,1.0,1.0,0.7,0.7,0.3,0.3,0.3,0.3
270,10,0.6153846153846154,0.6666666666666666,0.05128205128205121,0.8,0.7142857142857143,0.5,0.625,0.5,0.5,0.5,0.375
271,10,0.7142857142857143,0.6153846153846154,-0.09890109890109888,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.4,0.5,0.2857142857142857,0.42857142857142855
272,10,0.36363636363636365,0.5714285714285714,0.20779220779220775,0.6666666666666666,0.6666666666666666,0.25,0.5,0.7,0.6,0.75,0.5
273,10,0.6666666666666666,0.823529411764706,0.15686274509803932,0.7142857142857143,0.7777777777777778,0.625,0.875,0.5,0.3,0.375,0.125
274,10,0.6666666666666666,0.5454545454545454,-0.12121212121212122,0.5714285714285714,0.5,0.8,0.6,0.4,0.5,0.2,0.4
275,10,0.5454545454545454,0.5454545454545454,0.0,0.5,0.5,0.6,0.6,0.5,0.5,0.4,0.4
276,10,0.7272727272727273,0.6666666666666666,-0.06060606060606066,0.6666666666666666,0.5714285714285714,0.8,0.8,0.3,0.4,0.2,0.2
277,10,0.6666666666666666,0.6,-0.06666666666666665,0.75,0.6,0.6,0.6,0.3,0.4,0.4,0.4
278,10,0.5454545454545455,0.8,0.2545454545454545,1.0,0.8571428571428571,0.375,0.75,0.5,0.3,0.625,0.25
279,10,0.5,0.875,0.375,1.0,1.0,0.3333333333333333,0.7777777777777778,0.6,0.2,0.6666666666666666,0.2222222222222222
280,10,0.2,0.6153846153846154,0.4153846153846154,0.3333333333333333,0.6666666666666666,0.14285714285714285,0.5714285714285714,0.8,0.5,0.8571428571428571,0.42857142857142855
281,10,0.7142857142857143,0.875,0.1607142857142857,1.0,1.0,0.5555555555555556,0.7777777777777778,0.4,0.2,0.4444444444444444,0.2222222222222222
282,10,0.7142857142857143,0.823529411764706,0.10924369747899165,1.0,0.875,0.5555555555555556,0.7777777777777778,0.4,0.3,0.4444444444444444,0.2222222222222222
283,10,0.7692307692307692,0.9333333333333333,0.16410256410256419,1.0,1.0,0.625,0.875,0.3,0.1,0.375,0.125
284,10,0.6153846153846154,0.8,0.18461538461538463,1.0,1.0,0.4444444444444444,0.6666666666666666,0.5,0.3,0.5555555555555556,0.3333333333333333
285,10,0.7142857142857143,0.823529411764706,0.10924369747899165,1.0,0.875,0.5555555555555556,0.7777777777777778,0.4,0.3,0.4444444444444444,0.2222222222222222
286,10,0.6666666666666666,0.8,0.13333333333333341,0.8333333333333334,1.0,0.5555555555555556,0.6666666666666666,0.5,0.3,0.4444444444444444,0.3333333333333333
287,10,0.46153846153846145,0.4,-0.06153846153846143,0.5,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.7,0.6,0.5714285714285714,0.7142857142857143
288,10,0.5,0.75,0.25,0.5,0.75,0.5,0.75,0.4,0.2,0.5,0.25
289,10,0.4444444444444444,0.5454545454545454,0.101010101010101,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
290,10,0.6000000000000001,0.5454545454545454,-0.054545454545454675,0.75,0.6,0.5,0.5,0.4,0.5,0.5,0.5
291,10,0.4444444444444444,0.5454545454545454,0.101010101010101,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
292,10,0.5,0.2857142857142857,-0.2142857142857143,0.6666666666666666,0.5,0.4,0.2,0.4,0.5,0.6,0.8
293,10,0.4444444444444444,0.5454545454545454,0.101010101010101,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
294,10,0.5,0.5454545454545454,0.045454545454545414,1.0,0.6,0.3333333333333333,0.5,0.4,0.5,0.6666666666666666,0.5
295,10,0.5454545454545454,0.6666666666666666,0.12121212121212122,0.6,0.6666666666666666,0.5,0.6666666666666666,0.5,0.4,0.5,0.3333333333333333
296,10,0.4444444444444444,0.5454545454545454,0.101010101010101,0.6666666666666666,0.6,0.3333333333333333,0.5,0.5,0.5,0.6666666666666666,0.5
297,10,0.7499999999999999,0.6,-0.1499999999999999,1.0,0.6,0.6,0.6,0.2,0.4,0.4,0.4
298,10,0.4,0.4444444444444444,0.0444444444444444,0.5,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6,0.5,0.6666666666666666,0.6666666666666666
299,10,0.4444444444444444,0.75,0.3055555555555556,0.4,0.75,0.5,0.75,0.5,0.2,0.5,0.25
300,10,0.7499999999999999,0.2857142857142857,-0.4642857142857142,1.0,0.5,0.6,0.2,0.2,0.5,0.4,0.8
301,10,0.5,0.75,0.25,0.5,0.75,0.5,0.75,0.4,0.2,0.5,0.25
302,10,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6666666666666666,0.6666666666666666
303,10,0.0,0.2857142857142857,0.2857142857142857,0.0,0.25,0.0,0.3333333333333333,0.5,0.5,1.0,0.6666666666666666
304,10,0.25,0.4444444444444444,0.19444444444444442,0.25,0.4,0.25,0.5,0.6,0.5,0.75,0.5
305,10,0.0,0.4444444444444444,0.4444444444444444,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6,0.5,1.0,0.3333333333333333
306,10,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6666666666666666,0.6666666666666666
307,10,0.5,0.25,-0.25,0.5,0.25,0.5,0.25,0.4,0.6,0.5,0.75
308,10,0.0,0.25,0.25,0.0,0.2,0.0,0.3333333333333333,0.6,0.6,1.0,0.6666666666666666
309,10,0.4444444444444444,0.25,-0.19444444444444442,0.3333333333333333,0.2,0.6666666666666666,0.3333333333333333,0.5,0.6,0.3333333333333333,0.6666666666666666
310,10,0.0,0.36363636363636365,0.36363636363636365,0.0,0.25,0.0,0.6666666666666666,0.5,0.7,1.0,0.3333333333333333
311,10,0.2857142857142857,0.25,-0.0357142857142857,0.3333333333333333,0.25,0.25,0.25,0.5,0.6,0.75,0.75
312,10,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.4,0.6,0.6666666666666666,0.3333333333333333
313,10,0.3333333333333333,0.0,-0.3333333333333333,0.25,0.0,0.5,0.0,0.4,0.4,0.5,1.0
314,10,0.3333333333333333,0.4,0.06666666666666671,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.4,0.3,0.6666666666666666,0.6666666666666666
315,10,0.4,0.0,-0.4,0.3333333333333333,0.0,0.5,0.0,0.3,0.5,0.5,1.0
316,10,0.4,0.0,-0.4,0.3333333333333333,0.0,0.5,0.0,0.3,0.4,0.5,1.0
317,10,0.3333333333333333,0.0,-0.3333333333333333,0.25,0.0,0.5,0.0,0.4,0.5,0.5,1.0
318,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.0,1.0
319,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.0
320,10,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.2,1.0,0.5
321,10,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,0.0
322,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.0,1.0
323,10,0.0,0.4,0.4,,0.3333333333333333,0.0,0.5,0.2,0.3,1.0,0.5
324,10,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,0.0
325,10,0.0,0.4,0.4,,0.3333333333333333,0.0,0.5,0.2,0.3,1.0,0.5
326,10,0.0,0.5,0.5,,0.5,0.0,0.5,0.2,0.2,1.0,0.5
327,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,1.0,1.0
328,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,1.0,1.0
329,10,0.4,0.4,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3,0.3,0.6666666666666666,0.6666666666666666
330,10,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,0.5,0.3,0.1,1.0,0.5
331,10,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.4,1.0,0.6666666666666666
332,10,0.0,0.4,0.4,0.0,0.3333333333333333,0.0,0.5,0.5,0.3,1.0,0.5
333,10,0.0,0.4,0.4,0.0,0.3333333333333333,0.0,0.5,0.5,0.3,1.0,0.5
334,10,0.0,0.4,0.4,0.0,0.3333333333333333,0.0,0.5,0.3,0.3,1.0,0.5
335,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.0
336,10,0.0,0.0,0.0,0.0,0.0,,,0.2,0.2,0.0,0.0
337,10,0.0,0.0,0.0,0.0,0.0,,,0.3,0.2,0.0,0.0
338,10,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,1.0,0.2,0.1,1.0,0.0
339,10,0.0,0.4,0.4,0.0,0.3333333333333333,0.0,0.5,0.6,0.3,1.0,0.5
340,10,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.2,0.2,1.0,0.0
341,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.0,1.0
342,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.2,0.0,0.0
343,10,0.0,0.6666666666666666,0.6666666666666666,0.0,0.5,0.0,1.0,0.2,0.1,1.0,0.0
344,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,1.0,1.0
345,10,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.2,0.2,1.0,0.0
346,10,0.4,0.6666666666666666,0.2666666666666666,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6,0.2,0.3333333333333333,0.3333333333333333
347,10,0.0,0.0,0.0,0.0,0.0,,,0.4,0.1,0.0,0.0
348,10,0.4,0.2857142857142857,-0.11428571428571432,0.2857142857142857,0.25,0.6666666666666666,0.3333333333333333,0.6,0.5,0.3333333333333333,0.6666666666666666
349,10,0.2857142857142857,0.0,-0.2857142857142857,0.2,0.0,0.5,0.0,0.5,0.5,0.5,1.0
350,10,0.25,0.5714285714285714,0.3214285714285714,0.2,0.5,0.3333333333333333,0.6666666666666666,0.6,0.3,0.6666666666666666,0.3333333333333333
351,10,0.0,0.0,0.0,0.0,0.0,,,0.3,0.2,0.0,0.0
352,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.0
353,10,0.0,0.0,0.0,0.0,0.0,,,0.3,0.3,0.0,0.0
354,10,0.5714285714285714,0.5714285714285714,0.0,1.0,1.0,0.4,0.4,0.6,0.6,0.6,0.6
355,10,0.8235294117647058,0.5714285714285714,-0.25210084033613445,1.0,1.0,0.7,0.4,0.3,0.6,0.3,0.6
356,10,0.7499999999999999,0.6666666666666666,-0.08333333333333326,1.0,1.0,0.6,0.5,0.4,0.5,0.4,0.5
357,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,1.0,1.0
358,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0
359,10,1.0,0.0,-1.0,,0.0,,,0.0,0.2,0.0,0.0
360,10,1.0,0.0,-1.0,,0.0,,,0.0,0.2,0.0,0.0
361,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.3,0.0,0.0
362,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.3,0.0,0.0
363,10,0.0,0.0,0.0,0.0,0.0,,,0.2,0.3,0.0,0.0
364,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.3,0.0,0.0
365,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.2,0.0,0.0
366,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.1,0.0,0.0
367,10,1.0,0.0,-1.0,,0.0,,,0.0,0.1,0.0,0.0
368,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.2,0.0,0.0
369,10,0.0,0.0,0.0,0.0,0.0,,,0.1,0.3,0.0,0.0
370,10,0.0,0.0,0.0,0.0,0.0,,,0.2,0.1,0.0,0.0
371,11,0.5,0.4444444444444444,-0.05555555555555558,0.6666666666666666,0.5,0.4,0.4,0.36363636363636365,0.45454545454545453,0.6,0.6
372,11,0.6,0.6666666666666666,0.06666666666666665,0.6,0.75,0.6,0.6,0.36363636363636365,0.2727272727272727,0.4,0.4
373,11,0.5714285714285714,0.2857142857142857,-0.2857142857142857,1.0,0.5,0.4,0.2,0.2727272727272727,0.45454545454545453,0.6,0.8
374,11,0.7272727272727273,0.25,-0.4772727272727273,1.0,1.0,0.5714285714285714,0.14285714285714285,0.2727272727272727,0.5454545454545454,0.42857142857142855,0.8571428571428571
375,11,0.4,0.5714285714285714,0.17142857142857137,1.0,0.6666666666666666,0.25,0.5,0.2727272727272727,0.2727272727272727,0.75,0.5
376,11,0.6,0.6666666666666666,0.06666666666666665,0.6,0.75,0.6,0.6,0.36363636363636365,0.2727272727272727,0.4,0.4
377,11,0.6000000000000001,0.4444444444444444,-0.15555555555555567,0.75,0.6666666666666666,0.5,0.3333333333333333,0.36363636363636365,0.45454545454545453,0.5,0.6666666666666666
378,11,0.5,0.2,-0.3,0.6666666666666666,0.2,0.4,0.2,0.36363636363636365,0.7272727272727273,0.6,0.8
379,11,0.2857142857142857,0.0,-0.2857142857142857,0.3333333333333333,0.0,0.25,0.0,0.45454545454545453,0.45454545454545453,0.75,1.0
380,11,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1.0,0.25,0.5,0.36363636363636365,0.18181818181818182,0.75,0.5
381,11,0.0,0.5714285714285714,0.5714285714285714,0.0,0.6666666666666666,0.0,0.5,0.45454545454545453,0.2727272727272727,1.0,0.5
382,11,0.8888888888888888,0.5,-0.38888888888888884,1.0,0.6666666666666666,0.8,0.4,0.09090909090909091,0.36363636363636365,0.2,0.6
383,11,0.4,0.4,0.0,1.0,1.0,0.25,0.25,0.2727272727272727,0.2727272727272727,0.75,0.75
384,11,0.6666666666666666,0.4444444444444444,-0.2222222222222222,0.75,0.5,0.6,0.4,0.2727272727272727,0.45454545454545453,0.4,0.6
385,11,0.25,0.5714285714285714,0.3214285714285714,0.25,0.6666666666666666,0.25,0.5,0.5454545454545454,0.2727272727272727,0.75,0.5
386,11,0.6666666666666666,0.5,-0.16666666666666663,0.5,0.3333333333333333,1.0,1.0,0.18181818181818182,0.36363636363636365,0.0,0.0
387,11,0.6666666666666666,0.5714285714285714,-0.09523809523809523,0.5,0.4,1.0,1.0,0.18181818181818182,0.2727272727272727,0.0,0.0
388,11,0.5,0.5714285714285714,0.0714285714285714,0.5,0.6666666666666666,0.5,0.5,0.36363636363636365,0.2727272727272727,0.5,0.5
389,11,0.4,0.8,0.4,0.5,1.0,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.09090909090909091,0.6666666666666666,0.3333333333333333
390,11,0.4,1.0,0.6,0.5,1.0,0.3333333333333333,1.0,0.2727272727272727,0.0,0.6666666666666666,0.0
391,11,0.4,0.6666666666666666,0.2666666666666666,1.0,1.0,0.25,0.5,0.2727272727272727,0.18181818181818182,0.75,0.5
392,11,0.4,1.0,0.6,0.3333333333333333,1.0,0.5,1.0,0.2727272727272727,0.0,0.5,0.0
393,11,0.4,1.0,0.6,0.3333333333333333,1.0,0.5,1.0,0.2727272727272727,0.0,0.5,0.0
394,11,0.8,1.0,0.19999999999999996,0.6666666666666666,1.0,1.0,1.0,0.09090909090909091,0.0,0.0,0.0
395,11,0.5714285714285714,0.6666666666666666,0.09523809523809523,0.6666666666666666,1.0,0.5,0.5,0.2727272727272727,0.18181818181818182,0.5,0.5
396,11,0.4,0.5714285714285714,0.17142857142857137,0.3333333333333333,0.4,0.5,1.0,0.2727272727272727,0.2727272727272727,0.5,0.0
397,11,0.5714285714285714,0.8,0.22857142857142865,0.6666666666666666,0.6666666666666666,0.5,1.0,0.2727272727272727,0.18181818181818182,0.5,0.0
398,11,0.7272727272727273,0.6,-0.12727272727272732,0.6666666666666666,0.6,0.8,0.6,0.2727272727272727,0.36363636363636365,0.2,0.4
399,11,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.18181818181818182,0.18181818181818182,0.5,0.5
400,11,0.3333333333333333,0.4,0.06666666666666671,0.5,1.0,0.25,0.25,0.36363636363636365,0.2727272727272727,0.75,0.75
401,11,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1.0,0.25,0.5,0.36363636363636365,0.18181818181818182,0.75,0.5
402,11,0.5714285714285714,0.6666666666666666,0.09523809523809523,0.6666666666666666,0.6,0.5,0.75,0.2727272727272727,0.2727272727272727,0.5,0.25
403,11,0.0,0.5,0.5,0.0,1.0,0.0,0.3333333333333333,0.36363636363636365,0.18181818181818182,1.0,0.6666666666666666
404,11,0.25,0.6666666666666666,0.41666666666666663,0.25,1.0,0.25,0.5,0.5454545454545454,0.18181818181818182,0.75,0.5
405,11,0.5714285714285714,0.4444444444444444,-0.12698412698412698,1.0,0.5,0.4,0.4,0.2727272727272727,0.45454545454545453,0.6,0.6
406,11,0.7272727272727273,0.6,-0.12727272727272732,1.0,1.0,0.5714285714285714,0.42857142857142855,0.2727272727272727,0.36363636363636365,0.42857142857142855,0.5714285714285714
407,11,0.5714285714285714,0.8571428571428572,0.2857142857142858,0.6666666666666666,1.0,0.5,0.75,0.2727272727272727,0.09090909090909091,0.5,0.25
408,11,0.7777777777777779,0.8999999999999999,0.12222222222222201,0.875,0.9,0.7,0.9,0.36363636363636365,0.18181818181818182,0.3,0.1
409,11,0.7777777777777779,0.7058823529411764,-0.0718954248366015,0.875,0.8571428571428571,0.7,0.6,0.36363636363636365,0.45454545454545453,0.3,0.4
410,11,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1.0,0.25,0.5,0.36363636363636365,0.18181818181818182,0.75,0.5
411,11,0.5714285714285714,0.4,-0.17142857142857137,0.6666666666666666,1.0,0.5,0.25,0.2727272727272727,0.2727272727272727,0.5,0.75
412,11,0.2857142857142857,0.2857142857142857,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.6666666666666666
413,11,0.5,0.6666666666666666,0.16666666666666663,0.5,0.5555555555555556,0.5,0.8333333333333334,0.5454545454545454,0.45454545454545453,0.5,0.16666666666666666
414,11,0.6666666666666666,0.6666666666666666,0.0,0.5,0.5,1.0,1.0,0.18181818181818182,0.18181818181818182,0.0,0.0
415,11,0.3333333333333333,0.75,0.4166666666666667,0.5,0.75,0.25,0.75,0.36363636363636365,0.18181818181818182,0.75,0.25
416,11,0.3333333333333333,0.5,0.16666666666666669,1.0,0.6666666666666666,0.2,0.4,0.36363636363636365,0.36363636363636365,0.8,0.6
417,11,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.18181818181818182,0.0,0.5,0.0
418,11,0.4,1.0,0.6,0.3333333333333333,1.0,0.5,1.0,0.2727272727272727,0.0,0.5,0.0
419,11,0.4285714285714286,0.7142857142857143,0.2857142857142857,0.5,0.8333333333333334,0.375,0.625,0.7272727272727273,0.36363636363636365,0.625,0.375
420,11,0.5,0.25,-0.25,0.3333333333333333,0.16666666666666666,1.0,0.5,0.36363636363636365,0.5454545454545454,0.0,0.5
421,11,0.6000000000000001,0.7142857142857143,0.11428571428571421,0.75,0.625,0.5,0.8333333333333334,0.36363636363636365,0.36363636363636365,0.5,0.16666666666666666
422,11,0.5714285714285714,0.5,-0.0714285714285714,0.5,0.4,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.36363636363636365,0.3333333333333333,0.3333333333333333
423,11,0.4,0.5714285714285714,0.17142857142857137,0.3333333333333333,0.4,0.5,1.0,0.2727272727272727,0.2727272727272727,0.5,0.0
424,11,0.7142857142857143,0.7142857142857143,0.0,0.8333333333333334,0.8333333333333334,0.625,0.625,0.36363636363636365,0.36363636363636365,0.375,0.375
425,11,0.9523809523809523,0.8421052631578947,-0.11027568922305764,1.0,1.0,0.9090909090909091,0.7272727272727273,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.2727272727272727
426,11,0.3333333333333333,0.5714285714285714,0.23809523809523808,0.5,0.6666666666666666,0.25,0.5,0.36363636363636365,0.2727272727272727,0.75,0.5
427,11,0.8,0.7272727272727273,-0.07272727272727275,0.8,0.6666666666666666,0.8,0.8,0.18181818181818182,0.2727272727272727,0.2,0.2
428,11,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,1.0,0.25,0.5,0.36363636363636365,0.18181818181818182,0.75,0.5
429,11,0.7272727272727273,0.6000000000000001,-0.1272727272727272,0.8,0.75,0.6666666666666666,0.5,0.2727272727272727,0.36363636363636365,0.3333333333333333,0.5
430,11,0.6666666666666666,0.8571428571428571,0.19047619047619047,0.8,0.8571428571428571,0.5714285714285714,0.8571428571428571,0.36363636363636365,0.18181818181818182,0.42857142857142855,0.14285714285714285
431,11,0.6666666666666666,0.8,0.13333333333333341,0.8333333333333334,1.0,0.5555555555555556,0.6666666666666666,0.45454545454545453,0.2727272727272727,0.4444444444444444,0.3333333333333333
432,11,0.0,0.8,0.8,0.0,1.0,0.0,0.6666666666666666,0.36363636363636365,0.09090909090909091,1.0,0.3333333333333333
433,11,0.8235294117647058,0.8421052631578947,0.018575851393188847,1.0,0.8888888888888888,0.7,0.8,0.2727272727272727,0.2727272727272727,0.3,0.2
434,11,0.8571428571428571,0.8,-0.05714285714285705,0.8571428571428571,0.75,0.8571428571428571,0.8571428571428571,0.18181818181818182,0.2727272727272727,0.14285714285714285,0.14285714285714285
435,11,0.8571428571428572,0.6666666666666666,-0.19047619047619058,1.0,1.0,0.75,0.5,0.09090909090909091,0.18181818181818182,0.25,0.5
