FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier
716,11,12.838573,24.91762,False
717,11,13.72596,23.705736,False
718,11,12.895221,23.051584,False
719,11,12.330279,22.932043,False
720,11,12.572308,24.137486,False
721,11,13.513618,24.028418,False
722,11,13.282879,23.06443,False
723,11,14.18923,24.681416,False
724,11,12.634567,24.948265,False
725,11,12.143512,23.484283,False
726,11,12.585208,24.67513,False
727,11,13.531109,23.52939,False
728,11,12.87213,24.513126,False
729,11,12.320433,23.847183,False
730,11,12.414904,23.313421,False
731,11,13.042109,23.530027,False
732,2,9.51719,11.767318,False
733,2,8.95522,10.884733,False
734,2,11.61254,10.38888,False
735,2,11.803665,12.019777,False
736,2,11.3771515,11.278346,False
737,2,11.816591,11.448562,False
738,2,10.818206,11.104594,False
739,2,12.663552,12.794925,False
740,2,12.876521,13.273191,False
741,2,12.16335,10.963997,False
742,2,11.902293,13.250516,False
743,2,11.674666,9.71135,False
744,2,11.64687,12.5423565,False
745,2,11.612151,13.181729,False
746,2,12.993071,13.537445,False
747,2,12.012715,13.617847,False
748,2,12.17778,12.674685,False
749,2,11.852752,13.199615,False
750,2,12.422887,13.451594,False
751,2,11.7931185,10.999064,False
752,2,12.486988,13.1775255,False
753,2,11.699818,11.195558,False
754,2,12.210049,11.828838,False
755,2,5.8641,7.432833,False
756,2,6.9666452,7.5833654,False
757,2,6.496883,7.324806,False
758,2,5.8108773,7.325587,False
759,2,7.400354,7.314433,False
760,2,7.2842884,8.156872,False
761,2,5.7873893,6.177982,False
762,2,6.615969,5.883091,False
763,2,7.7499766,5.3759646,False
764,2,7.848027,6.430518,False
765,2,8.539863,4.9921675,False
766,2,6.937824,3.7042847,False
767,2,6.8961453,5.0816293,False
768,2,7.4611616,4.4395494,False
769,2,7.559036,3.6116796,False
770,2,10.439586,9.890905,False
771,2,9.544777,12.322219,False
772,2,9.140677,12.598908,False
773,2,10.186871,12.647601,False
774,2,9.953279,11.322048,False
775,2,9.44376,12.58204,False
776,2,9.847735,11.991798,False
777,2,10.303448,13.028892,False
778,2,10.926396,7.2133656,False
779,2,10.923842,8.644239,False
780,2,9.622636,11.762987,False
781,2,9.936946,13.20986,False
782,2,10.311815,13.360957,False
783,2,10.19038,13.393256,False
784,2,9.488654,9.912181,False
785,2,9.92292,12.229298,False
786,2,9.811197,12.731618,False
787,2,9.304077,10.9128,False
788,2,9.15737,12.591839,False
789,2,7.627075,9.275166,False
790,2,9.30828,12.116013,False
791,2,7.9711676,5.1143045,False
792,2,8.861416,7.141682,False
793,2,8.418843,11.968031,False
794,2,8.669598,12.364341,False
795,2,9.616189,8.327994,False
796,2,8.188105,6.8861685,False
797,2,9.367601,3.7189724,False
798,2,8.8679285,12.059962,False
799,2,8.517795,8.204312,False
800,2,9.717949,6.733451,False
801,2,9.411678,11.858697,False
802,2,7.6695538,2.8660533,False
803,2,7.8870716,4.6097255,False
804,2,8.336799,3.6114101,False
805,2,8.306263,10.750335,False
806,2,11.564027,14.114088,False
807,2,11.914479,14.120303,False
808,2,11.1953335,13.630514,False
809,2,12.017872,14.502043,False
810,2,12.332367,13.866838,False
811,2,12.543091,13.674911,False
812,2,12.183833,14.27072,False
813,2,7.072133,9.102917,False
814,2,7.168967,9.978587,False
815,2,4.6035886,7.8856215,False
816,2,5.810452,6.6815057,False
817,2,4.7678127,6.1052685,False
818,2,5.066597,8.262128,False
819,2,5.5481176,5.553845,False
820,2,6.4863186,4.4026217,False
821,2,6.2257314,4.7716136,False
822,2,4.6674175,7.032819,False
823,2,7.4317155,11.144679,False
824,2,8.001851,11.850566,False
825,2,9.590412,11.975768,False
826,2,9.338628,11.544078,False
827,2,6.1281576,8.819167,False
828,2,9.614542,7.7731504,False
829,2,12.66205,10.792821,False
830,2,12.34555,9.996264,False
831,2,9.984326,9.33915,False
832,2,9.61328,8.948736,False
833,2,12.885162,7.566189,False
834,2,12.787692,8.755764,False
835,2,12.708966,7.852989,False
836,2,12.594883,7.6739616,False
837,2,12.207036,7.3342505,False
838,2,12.98524,8.242109,False
839,2,12.902635,8.136303,False
840,2,12.429485,7.5190516,False
841,2,12.607083,8.068531,False
842,2,12.644498,8.565663,False
843,2,13.162472,7.7232475,False
844,2,12.432095,7.7907524,False
845,2,12.349157,8.34378,False
846,2,13.001033,7.611729,False
847,2,12.68435,7.488804,False
848,2,12.441399,7.9783416,False
849,2,13.144588,8.207989,False
850,2,12.884639,7.922193,False
