FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
204,9,4.0680203,46.8558,False,9
205,9,5.223375,47.570923,False,9
206,9,5.358379,47.966713,False,9
207,9,2.8991406,45.85061,False,9
208,9,4.887391,47.697765,False,9
209,9,10.97863,48.572598,False,9
210,9,11.040522,49.412045,False,13
211,9,11.666792,50.793045,False,9
212,9,10.348339,46.742924,False,10
213,9,10.795204,47.466534,False,9
214,9,10.962765,50.761143,False,9
215,9,11.102503,50.107872,False,9
217,9,10.461167,43.952904,False,9
218,9,10.54256,45.372105,False,9
219,9,10.41778,43.265667,False,9
220,9,10.685574,46.21774,False,13
221,9,10.650044,43.577038,False,9
222,9,10.96093,43.242867,False,9
223,9,4.894068,45.748875,False,9
224,9,4.388465,46.05138,False,9
225,9,8.901769,45.76434,False,9
226,9,7.8010507,48.3981,False,9
227,9,8.459745,46.660347,False,9
228,9,5.824846,46.123947,False,9
229,9,6.2044344,46.91375,False,9
230,9,8.952569,46.301525,False,9
231,9,4.766173,46.200047,False,9
232,9,5.4532747,46.24246,False,9
233,9,7.967529,49.39122,False,9
234,9,7.008634,47.53709,False,9
235,9,8.178762,48.64356,False,9
236,9,7.0379996,47.220596,False,9
237,0,9.086835,44.39188,False,0
238,9,7.535132,48.784042,False,9
239,9,8.147358,47.539574,False,9
240,0,9.056219,44.98448,False,0
241,9,0.44437185,41.88742,False,9
242,9,-0.830958,41.395435,False,9
243,9,1.0934244,42.878498,False,9
244,9,0.7622732,42.9671,False,9
245,9,-0.41870305,41.860966,False,9
246,9,10.112961,48.811222,False,9
247,9,9.245729,50.27918,False,9
248,9,10.644447,49.36813,False,13
249,9,9.295636,46.517883,False,9
250,0,9.810202,46.93221,False,0
251,0,10.0620985,47.95922,False,0
252,9,8.353461,49.507854,False,9
253,9,8.538342,48.81902,False,9
254,9,10.221257,50.21303,False,9
255,9,8.563443,47.677296,False,9
256,9,10.622209,49.89251,False,9
257,9,9.501121,49.50659,False,9
258,9,9.178455,48.540176,False,9
259,0,9.140635,47.50645,False,0
260,0,9.925571,43.398163,False,0
261,0,9.9847,43.1933,False,0
262,9,9.661901,43.548035,False,9
263,9,9.462883,44.145947,False,9
264,9,2.1277368,45.05378,False,9
265,9,0.24568006,42.512608,False,9
266,9,2.500958,45.45314,False,9
267,9,1.0685452,43.59789,False,9
268,9,0.96192783,42.607166,False,9
269,9,3.2698977,45.594418,False,9
270,9,0.10124604,42.71161,False,9
271,9,0.58300155,42.909595,False,9
272,9,2.9596868,45.53142,False,9
273,9,-0.13965444,42.55541,False,9
274,9,1.6078329,44.267723,False,9
275,9,1.7285241,44.65425,False,9
276,9,1.8287638,44.611156,False,9
277,9,1.2174156,43.68174,False,9
278,9,2.3621905,42.272324,False,9
279,9,4.718474,45.17888,False,0
280,9,1.3338823,42.497044,False,9
281,9,3.8735025,45.55077,False,9
282,9,4.106404,42.182495,False,9
283,9,3.1217394,42.497597,False,9
284,9,3.4408922,45.66995,False,9
285,9,3.8041997,42.507587,False,9
286,9,3.0300338,42.599957,False,9
287,9,1.7219477,42.374702,False,9
288,9,2.2883844,45.06538,False,9
289,9,2.3323689,42.402786,False,9
290,9,2.4711962,45.542175,False,9
291,9,3.204203,43.482517,False,9
292,9,1.3880284,42.79958,False,9
293,9,2.5463498,43.921997,False,9
294,9,2.070081,42.77903,False,9
295,9,2.825787,42.52169,False,9
296,9,3.0107992,45.55039,False,9
297,9,1.9054475,44.972153,False,9
298,9,2.8170488,42.834946,False,9
299,9,2.0742395,44.618916,False,9
300,9,1.6728165,42.60441,False,9
301,9,2.5953097,44.97949,False,9
302,9,0.98703915,42.28388,False,9
303,9,2.450943,42.10251,False,9
304,9,4.624253,45.18652,False,9
305,9,3.7437289,42.01012,False,9
306,9,1.3766521,42.30435,False,9
307,9,4.0116787,45.528416,False,9
308,9,2.7455215,41.18946,False,9
309,9,3.9827147,42.113964,False,9
310,9,3.2777648,42.633533,False,9
311,9,3.3658907,45.62672,False,9
312,9,3.7466593,42.73298,False,9
